pid,"ll_img","ll_url",mpage,"mp_imgs","tags","year","court"
197,"LMSLPS150100130","http://www.londonlives.org/browse.jsp?div=LMSLPS150100130",0,"","children, churchwardens_petition, parents, son/daughter","1699","SL"
198,"LMSLPS150100132","http://www.londonlives.org/browse.jsp?div=LMSLPS150100132",0,"","churchwardens_petition, wife","1699","SL"
199,"LMSLPS150100134","http://www.londonlives.org/browse.jsp?div=LMSLPS150100134",0,"","apprentice, churchwardens_petition, removal, settlement, wife","1699","SL"
200,"LMSLPS150100135","http://www.londonlives.org/browse.jsp?div=LMSLPS150100135",0,"","churchwardens_petition, disability, parents, removal, settlement","1699","SL"
201,"LMSLPS150100136","http://www.londonlives.org/browse.jsp?div=LMSLPS150100136",0,"","apprentice, churchwardens_petition, poor, removal, settlement, wife","1699","SL"
202,"LMSLPS150100138","http://www.londonlives.org/browse.jsp?div=LMSLPS150100138",0,"","churchwardens_petition, removal, settlement","1699","SL"
203,"LMSLPS150100140","http://www.londonlives.org/browse.jsp?div=LMSLPS150100140",0,"","churchwardens_overseers, rates","1699","SL"
204,"LMSLPS150100143","http://www.londonlives.org/browse.jsp?div=LMSLPS150100143",0,"","churchwardens_petition, parents, removal, servant, settlement, son/daughter","1699","SL"
205,"LMSLPS150100146","http://www.londonlives.org/browse.jsp?div=LMSLPS150100146",0,"","apprentice, children, churchwardens_petition, removal, settlement, wife","1699","SL"
206,"LMSLPS150100148","http://www.londonlives.org/browse.jsp?div=LMSLPS150100148",0,"","churchwardens_petition, removal, servant, settlement, wife","1699","SL"
207,"LMSLPS150100154","http://www.londonlives.org/browse.jsp?div=LMSLPS150100154",0,"","churchwardens_petition, removal, settlement, wife","1699","SL"
208,"LMSLPS150100159","http://www.londonlives.org/browse.jsp?div=LMSLPS150100159",0,"","churchwardens_petition, removal, settlement","1699","SL"
209,"LMSLPS150100161","http://www.londonlives.org/browse.jsp?div=LMSLPS150100161",0,"","children, churchwardens_petition, parents, removal, settlement, son/daughter","1699","SL"
210,"LMSLPS150100165","http://www.londonlives.org/browse.jsp?div=LMSLPS150100165",0,"","apprentice, churchwardens_petition, widow","1699","SL"
211,"LMSLPS150100167","http://www.londonlives.org/browse.jsp?div=LMSLPS150100167",0,"","bastardy, churchwardens_petition","1699","SL"
212,"LMSLPS150100169","http://www.londonlives.org/browse.jsp?div=LMSLPS150100169",0,"","churchwardens_petition, removal, servant, settlement, spinster","1699","SL"
213,"LMSLPS150100172","http://www.londonlives.org/browse.jsp?div=LMSLPS150100172",0,"","churchwardens_petition, wife","1699","SL"
214,"LMSLPS150100173","http://www.londonlives.org/browse.jsp?div=LMSLPS150100173",0,"","children, churchwardens_petition, husband, parents, rates, son/daughter, widow, wife","1699","SL"
215,"LMSLPS150110002","http://www.londonlives.org/browse.jsp?div=LMSLPS150110002",0,"","churchwardens_petition, rates","1700","SL"
216,"LMSLPS150110147","http://www.londonlives.org/browse.jsp?div=LMSLPS150110147",0,"","churchwardens_petition, rates","1700","SL"
217,"LMSLPS150110148","http://www.londonlives.org/browse.jsp?div=LMSLPS150110148",0,"","indictment, recognizances","1700","SL"
218,"LMSLPS150110149","http://www.londonlives.org/browse.jsp?div=LMSLPS150110149",0,"","friends, misdemeanours, prisoner, recognizances","1700","SL"
219,"LMSLPS150110150","http://www.londonlives.org/browse.jsp?div=LMSLPS150110150",0,"","murder, prisoner, robbery","1700","SL"
220,"LMSLPS150110151","http://www.londonlives.org/browse.jsp?div=LMSLPS150110151",0,"","apprentice","1700","SL"
221,"LMSLPS150110153","http://www.londonlives.org/browse.jsp?div=LMSLPS150110153",0,"","churchwardens_petition, fine, rates","1700","SL"
222,"LMSLPS150110154","http://www.londonlives.org/browse.jsp?div=LMSLPS150110154",0,"","churchwardens_petition, rates","1700","SL"
223,"LMSLPS150110155","http://www.londonlives.org/browse.jsp?div=LMSLPS150110155",0,"","churchwardens_petition, rates","1700","SL"
224,"LMSLPS150110158","http://www.londonlives.org/browse.jsp?div=LMSLPS150110158",0,"","apprentice","1700","SL"
225,"LMSLPS150110160","http://www.londonlives.org/browse.jsp?div=LMSLPS150110160",0,"","friends, husband, prisoner, recognizances","1700","SL"
226,"LMSLPS150110164","http://www.londonlives.org/browse.jsp?div=LMSLPS150110164",0,"","churchwardens_petition, removal, servant, settlement","1700","SL"
227,"LMSLPS150110167","http://www.londonlives.org/browse.jsp?div=LMSLPS150110167",0,"","apprentice, churchwardens_petition, removal, settlement","1700","SL"
228,"LMSLPS150110169","http://www.londonlives.org/browse.jsp?div=LMSLPS150110169",0,"","apprentice, churchwardens_petition, poor, removal, servant, settlement","1700","SL"
229,"LMSLPS150110171","http://www.londonlives.org/browse.jsp?div=LMSLPS150110171",0,"","children, churchwardens_petition","1700","SL"
230,"LMSLPS150110175","http://www.londonlives.org/browse.jsp?div=LMSLPS150110175",0,"","churchwardens_petition, removal, settlement","1700","SL"
231,"LMSLPS150110176","http://www.londonlives.org/browse.jsp?div=LMSLPS150110176",0,"","churchwardens_petition, husband, removal, settlement, wife","1700","SL"
232,"LMSLPS150110178","http://www.londonlives.org/browse.jsp?div=LMSLPS150110178",0,"","children, churchwardens_petition, removal, settlement","1700","SL"
233,"LMSLPS150110180","http://www.londonlives.org/browse.jsp?div=LMSLPS150110180",0,"","churchwardens_petition, poor, removal, settlement, widow","1700","SL"
234,"LMSLPS150110184","http://www.londonlives.org/browse.jsp?div=LMSLPS150110184",0,"","bastardy, churchwardens_petition, husband","1700","SL"
235,"LMSLPS150110187","http://www.londonlives.org/browse.jsp?div=LMSLPS150110187",0,"","churchwardens_petition, removal, settlement, wife","1700","SL"
236,"LMSLPS150110191","http://www.londonlives.org/browse.jsp?div=LMSLPS150110191",0,"","apprentice, bastardy, churchwardens_petition, parents, removal, settlement, son/daughter, wife","1700","SL"
237,"LMSLPS150110194","http://www.londonlives.org/browse.jsp?div=LMSLPS150110194",0,"","apprentice, bastardy, churchwardens_petition, parents, rates, wife","1700","SL"
238,"LMSLPS150110197","http://www.londonlives.org/browse.jsp?div=LMSLPS150110197",0,"","bastardy, children, churchwardens_petition, removal, servant, settlement, widow","1700","SL"
239,"LMSLPS150110199","http://www.londonlives.org/browse.jsp?div=LMSLPS150110199",0,"","bastardy, children, churchwardens_petition, removal, servant, settlement, spinster","1700","SL"
240,"LMSLPS150110203","http://www.londonlives.org/browse.jsp?div=LMSLPS150110203",0,"","churchwardens_petition, husband, removal, settlement, wife","1700","SL"
241,"LMSLPS150110205","http://www.londonlives.org/browse.jsp?div=LMSLPS150110205",0,"","churchwardens_petition, removal, servant, settlement","1700","SL"
242,"LMSLPS150110207","http://www.londonlives.org/browse.jsp?div=LMSLPS150110207",0,"","churchwardens_petition, removal, settlement, widow","1700","SL"
243,"LMSLPS150110208","http://www.londonlives.org/browse.jsp?div=LMSLPS150110208",0,"","apprentice, churchwardens_petition, parents, poor, removal, settlement, wife","1700","SL"
244,"LMSLPS150110210","http://www.londonlives.org/browse.jsp?div=LMSLPS150110210",0,"","churchwardens_petition, removal, settlement, wife","1700","SL"
245,"LMSLPS150110212","http://www.londonlives.org/browse.jsp?div=LMSLPS150110212",0,"","churchwardens_petition, removal, settlement, wife","1700","SL"
246,"LMSLPS150110214","http://www.londonlives.org/browse.jsp?div=LMSLPS150110214",0,"","churchwardens_petition, parents, removal, settlement, wife","1700","SL"
247,"LMSLPS150110216","http://www.londonlives.org/browse.jsp?div=LMSLPS150110216",0,"","churchwardens_petition, husband, removal, settlement, widow","1700","SL"
248,"LMSLPS150120038","http://www.londonlives.org/browse.jsp?div=LMSLPS150120038",0,"","apprentice, assault, son/daughter, wife","1701","SL"
249,"LMSLPS150120039","http://www.londonlives.org/browse.jsp?div=LMSLPS150120039",0,"","indictment, prisoner","1701","SL"
250,"LMSLPS150120040","http://www.londonlives.org/browse.jsp?div=LMSLPS150120040",0,"","husband, is_poor, wife","1701","SL"
251,"LMSLPS150120041","http://www.londonlives.org/browse.jsp?div=LMSLPS150120041",0,"","felony, prisoner, recognizances","1701","SL"
252,"LMSLPS150120043","http://www.londonlives.org/browse.jsp?div=LMSLPS150120043",0,"","is_poor, prisoner, widow","1701","SL"
253,"LMSLPS150130029","http://www.londonlives.org/browse.jsp?div=LMSLPS150130029",0,"","indictment, prisoner","1702","SL"
254,"LMSLPS150140028","http://www.londonlives.org/browse.jsp?div=LMSLPS150140028",0,"","drink, wife","1703","SL"
255,"LMSLPS150140072","http://www.londonlives.org/browse.jsp?div=LMSLPS150140072",0,"","drink, removal","1703","SL"
256,"LMSLPS150140073","http://www.londonlives.org/browse.jsp?div=LMSLPS150140073",0,"","drink","1703","SL"
257,"LMSLPS150140074","http://www.londonlives.org/browse.jsp?div=LMSLPS150140074",0,"","churchwardens_petition, rates","1703","SL"
258,"LMSLPS150140075","http://www.londonlives.org/browse.jsp?div=LMSLPS150140075",0,"","children, churchwardens_petition, rates","1703","SL"
259,"LMSLPS150140076","http://www.londonlives.org/browse.jsp?div=LMSLPS150140076",0,"","debtor, poor, prisoner","1703","SL"
260,"LMSLPS150140079","http://www.londonlives.org/browse.jsp?div=LMSLPS150140079",0,"","debtor, poor, prisoner, widow","1703","SL"
261,"LMSLPS150140080","http://www.londonlives.org/browse.jsp?div=LMSLPS150140080",0,"","debtor, poor, prisoner","1703","SL"
262,"LMSLPS150140081","http://www.londonlives.org/browse.jsp?div=LMSLPS150140081",0,"","debtor, poor, prisoner","1703","SL"
263,"LMSLPS150140082","http://www.londonlives.org/browse.jsp?div=LMSLPS150140082",0,"","debtor, poor, prisoner","1703","SL"
264,"LMSLPS150140083","http://www.londonlives.org/browse.jsp?div=LMSLPS150140083",0,"","debtor, poor, prisoner","1703","SL"
265,"LMSLPS150140084","http://www.londonlives.org/browse.jsp?div=LMSLPS150140084",0,"","debtor, poor, prisoner","1703","SL"
266,"LMSLPS150140085","http://www.londonlives.org/browse.jsp?div=LMSLPS150140085",0,"","debtor, poor, prisoner","1703","SL"
267,"LMSLPS150140086","http://www.londonlives.org/browse.jsp?div=LMSLPS150140086",0,"","debtor, poor, prisoner, removal","1703","SL"
268,"LMSLPS150140087","http://www.londonlives.org/browse.jsp?div=LMSLPS150140087",0,"","debtor, poor, prisoner","1703","SL"
269,"LMSLPS150140088","http://www.londonlives.org/browse.jsp?div=LMSLPS150140088",0,"","debtor, poor, prisoner","1703","SL"
270,"LMSLPS150140089","http://www.londonlives.org/browse.jsp?div=LMSLPS150140089",0,"","debtor, poor, prisoner","1703","SL"
271,"LMSLPS150140090","http://www.londonlives.org/browse.jsp?div=LMSLPS150140090",0,"","debtor, poor, prisoner","1703","SL"
272,"LMSLPS150140091","http://www.londonlives.org/browse.jsp?div=LMSLPS150140091",0,"","debtor, prisoner","1703","SL"
273,"LMSLPS150140092","http://www.londonlives.org/browse.jsp?div=LMSLPS150140092",0,"","debtor, prisoner","1703","SL"
274,"LMSLPS150140093","http://www.londonlives.org/browse.jsp?div=LMSLPS150140093",0,"","debtor, poor, prisoner","1703","SL"
275,"LMSLPS150140094","http://www.londonlives.org/browse.jsp?div=LMSLPS150140094",0,"","friends, is_poor, prisoner, recognizances","1703","SL"
276,"LMSLPS150140095","http://www.londonlives.org/browse.jsp?div=LMSLPS150140095",0,"","felony, prisoner, receiving, recognizances, theft","1703","SL"
277,"LMSLPS150140096","http://www.londonlives.org/browse.jsp?div=LMSLPS150140096",0,"","prisoner, theft","1703","SL"
278,"LMSLPS150140097","http://www.londonlives.org/browse.jsp?div=LMSLPS150140097",0,"","office","1703","SL"
279,"LMSLPS150140098","http://www.londonlives.org/browse.jsp?div=LMSLPS150140098",0,"","bastardy, churchwardens_overseers, parents","1703","SL"
280,"LMSLPS150140099","http://www.londonlives.org/browse.jsp?div=LMSLPS150140099",0,"","churchwardens_petition, wife","1703","SL"
281,"LMSLPS150140100","http://www.londonlives.org/browse.jsp?div=LMSLPS150140100",0,"","churchwardens_petition, removal, settlement, wife","1703","SL"
282,"LMSLPS150140104","http://www.londonlives.org/browse.jsp?div=LMSLPS150140104",0,"","wife","1703","SL"
283,"LMSLPS150140106","http://www.londonlives.org/browse.jsp?div=LMSLPS150140106",0,"","churchwardens_petition, removal, servant, settlement, spinster","1703","SL"
284,"LMSLPS150140112","http://www.londonlives.org/browse.jsp?div=LMSLPS150140112",0,"","churchwardens_petition, removal, servant, settlement, wife","1703","SL"
285,"LMSLPS150140114","http://www.londonlives.org/browse.jsp?div=LMSLPS150140114",0,"","apprentice, churchwardens_petition, parents, removal, settlement, son/daughter","1703","SL"
286,"LMSLPS150140115","http://www.londonlives.org/browse.jsp?div=LMSLPS150140115",0,"","apprentice, churchwardens_petition, husband, removal, settlement, wife","1703","SL"
287,"LMSLPS150140116","http://www.londonlives.org/browse.jsp?div=LMSLPS150140116",0,"","apprentice, churchwardens_petition, removal, settlement, wife","1703","SL"
288,"LMSLPS150140119","http://www.londonlives.org/browse.jsp?div=LMSLPS150140119",0,"","churchwardens_petition, parents, removal, servant, settlement, son/daughter, spinster","1703","SL"
290,"LMSLPS150150040","http://www.londonlives.org/browse.jsp?div=LMSLPS150150040",0,"","debtor, poor, prisoner","1704","SL"
291,"LMSLPS150150041","http://www.londonlives.org/browse.jsp?div=LMSLPS150150041",0,"","felony, prisoner","1704","SL"
292,"LMSLPS150150042","http://www.londonlives.org/browse.jsp?div=LMSLPS150150042",0,"","husband, prisoner, recognizances","1704","SL"
293,"LMSLPS150150044","http://www.londonlives.org/browse.jsp?div=LMSLPS150150044",0,"","churchwardens_petition, husband, removal, settlement, widow","1704","SL"
294,"LMSLPS150150046","http://www.londonlives.org/browse.jsp?div=LMSLPS150150046",0,"","churchwardens_petition, husband","1704","SL"
295,"LMSLPS150150048","http://www.londonlives.org/browse.jsp?div=LMSLPS150150048",0,"","churchwardens_petition, removal, settlement, wife","1704","SL"
296,"LMSLPS150160043","http://www.londonlives.org/browse.jsp?div=LMSLPS150160043",1,"LMSLPS150160043||LMSLPS150160044||LMSLPS150160045||LMSLPS150160046||LMSLPS150160047","churchwardens_petition","1705","SL"
297,"LMSLPS150160067","http://www.londonlives.org/browse.jsp?div=LMSLPS150160067",0,"","indictment, prisoner, robbery","1705","SL"
298,"LMSLPS150160068","http://www.londonlives.org/browse.jsp?div=LMSLPS150160068",0,"","indictment, prisoner, robbery","1705","SL"
299,"LMSLPS150160069","http://www.londonlives.org/browse.jsp?div=LMSLPS150160069",0,"","poor, prisoner, robbery","1705","SL"
300,"LMSLPS150160070","http://www.londonlives.org/browse.jsp?div=LMSLPS150160070",0,"","drink, friends, poor, prisoner, theft, wife","1705","SL"
301,"LMSLPS150160071","http://www.londonlives.org/browse.jsp?div=LMSLPS150160071",0,"","prisoner, receiving","1705","SL"
302,"LMSLPS150160072","http://www.londonlives.org/browse.jsp?div=LMSLPS150160072",0,"","husband, is_poor, prisoner, robbery","1705","SL"
303,"LMSLPS150160073","http://www.londonlives.org/browse.jsp?div=LMSLPS150160073",0,"","prisoner, robbery","1705","SL"
304,"LMSLPS150160074","http://www.londonlives.org/browse.jsp?div=LMSLPS150160074",0,"","felony, poor, prisoner, recognizances, wife","1705","SL"
305,"LMSLPS150160075","http://www.londonlives.org/browse.jsp?div=LMSLPS150160075",0,"","felony, prisoner, recognizances, theft","1705","SL"
306,"LMSLPS150160076","http://www.londonlives.org/browse.jsp?div=LMSLPS150160076",0,"","prisoner, wife","1705","SL"
307,"LMSLPS150170006","http://www.londonlives.org/browse.jsp?div=LMSLPS150170006",1,"LMSLPS150170006||LMSLPS150170007","rates","1706","SL"
309,"LMSLPS150170028","http://www.londonlives.org/browse.jsp?div=LMSLPS150170028",0,"","husband, indictment, prisoner, wife","1706","SL"
310,"LMSLPS150170041","http://www.londonlives.org/browse.jsp?div=LMSLPS150170041",0,"","churchwardens_petition","1706","SL"
311,"LMSLPS150170057","http://www.londonlives.org/browse.jsp?div=LMSLPS150170057",0,"","felony, prisoner","1706","SL"
312,"LMSLPS150170058","http://www.londonlives.org/browse.jsp?div=LMSLPS150170058",0,"","felony, prisoner, robbery","1706","SL"
313,"LMSLPS150170067","http://www.londonlives.org/browse.jsp?div=LMSLPS150170067",0,"","churchwardens_overseers, rates","1706","SL"
314,"LMSLPS150170075","http://www.londonlives.org/browse.jsp?div=LMSLPS150170075",0,"","indictment, prisoner, recognizances, theft","1706","SL"
315,"LMSLPS150170076","http://www.londonlives.org/browse.jsp?div=LMSLPS150170076",0,"","prisoner, receiving","1706","SL"
316,"LMSLPS150170077","http://www.londonlives.org/browse.jsp?div=LMSLPS150170077",0,"","children, churchwardens_overseers, husband, is_poor, wife","1706","SL"
317,"LMSLPS150170078","http://www.londonlives.org/browse.jsp?div=LMSLPS150170078",0,"","robbery","1706","SL"
318,"LMSLPS150170079","http://www.londonlives.org/browse.jsp?div=LMSLPS150170079",0,"","churchwardens_petition, rates","1706","SL"
319,"LMSLPS150170081","http://www.londonlives.org/browse.jsp?div=LMSLPS150170081",0,"","churchwardens_petition, widow","1706","SL"
